date,rank,name_from_top100,title_from_page,url,tags,tag_count,success,error
2026-3-17,29,Grand Theft Auto V 強化版,Grand Theft Auto V 強化版,https://store.steampowered.com/app/3240220/Grand_Theft_Auto_V?snr=1_7001_7002__7003,"開放世界, 動作, 色情內容, 多人, 犯罪, 成人, 射擊, 第三人稱視角, 第一人稱視角, 冒險, 汽機車模擬, 競速, 第三人稱射擊, 沙盒, 搞笑, 可製作模組, 氛圍, 歡樂, 玩家對戰, 合作",20,True,
2026-3-17,30,John Carpenter's Toxic Commando,John Carpenter's Toxic Commando,https://store.steampowered.com/app/2157830/John_Carpenters_Toxic_Commando?snr=1_7001_7002__7003,"喪屍, 線上合作, 射擊, 第一人稱射擊, 玩家合作, 動作, 冒險, 刷寶射擊, 動作冒險, 第一人稱視角, 80 年代, 恐怖, 科幻, 搞笑, 靈異, 載具對戰, 合作, 團隊導向, 自訂角色, 多人",20,True,
2026-3-17,31,Dead by Daylight,Dead by Daylight,https://store.steampowered.com/app/381210/Dead_by_Daylight?snr=1_7001_7002__7003,"恐怖, 多人, 生存恐怖, 線上合作, 合作, 生存, 血腥, 團隊導向, 鮮血, 第三人稱視角, 潛行, 暴力, 第一人稱視角, 心理恐怖, 動作, 氛圍, 策略, 歡樂, 成人, 困難",20,True,
2026-3-17,32,Kingdom Come: Deliverance II,Kingdom Come: Deliverance II,https://store.steampowered.com/app/1771300/Kingdom_Come_Deliverance_II?snr=1_7001_7002__7003,"角色扮演, 中世紀, 開放世界, 單人, 劇情豐富, 擬真, 第一人稱視角, 冒險, 動作, 歷史, 戰鬥, 劍術, 政治性, 沉浸, 選擇導向, 氛圍, 架空歷史, 動作冒險, LGBTQ+, 3D",20,True,
2026-3-17,33,流亡黯道,流亡黯道,https://store.steampowered.com/app/2855560/?snr=1_7001_7002__7003,"動作, 冒險, 角色扮演, 動作角色扮演, MMORPG, 迷宮探索, 砍殺, 打寶, 等角視角, 黑暗奇幻, 恐怖, 自訂角色, 庫存管理, 玩家對戰, 大型多人, 合作, 多人, 免費遊玩, 線上合作, 單人",20,True,
2026-3-17,34,NARAKA: BLADEPOINT,NARAKA: BLADEPOINT,https://store.steampowered.com/app/1203220/NARAKA_BLADEPOINT?snr=1_7001_7002__7003,"大逃殺, 多人, 武術, 成人, 玩家對戰, 動作, 自訂角色, 女主人翁, 大型多人, 格鬥, 生存, 第三人稱視角, 劍術, 砍殺, 日本動畫, 免費遊玩, 跑酷, 冒險, 暴力, 血腥",20,True,
2026-3-17,35,Age of Empires II: Definitive Edition,Age of Empires II: Definitive Edition,https://store.steampowered.com/app/813780/Age_of_Empires_II_Definitive_Edition?snr=1_7001_7002__7003,"策略, 即時策略, 城市營造, 多人, 基地建設, 歷史, 單人, 中世紀, 資源管理, 經典, 戰術, 即時, 合作, 重製, 2D, 等角視角, 值得重玩, 動作, 好評原聲帶, 冒險",20,True,
2026-3-17,36,柏德之門3,柏德之門3,https://store.steampowered.com/app/1086940/3?snr=1_7001_7002__7003,"角色扮演, 自訂角色, 選擇導向, 龍與地下城, 回合制戰鬥, 劇情豐富, 色情內容, 電腦角色扮演, 奇幻, 冒險, 愛情, 線上合作, 多人, 策略, 單人, 裸露, 合作戰役, 職業導向, 黑暗奇幻, 戰鬥",20,True,
2026-3-17,37,Euro Truck Simulator 2,Euro Truck Simulator 2,https://store.steampowered.com/app/227300/Euro_Truck_Simulator_2?snr=1_7001_7002__7003,"駕駛, 運輸, 模擬, 開放世界, 汽機車模擬, 擬真, 可製作模組, 放鬆, 探索, 經濟, 沉浸模擬, 管理, 氛圍, 多人, 控制器, 闔家, 第三人稱視角, 冒險, 休閒, 獨立",20,True,
2026-3-17,38,World War Z,World War Z,https://store.steampowered.com/app/699130/World_War_Z?snr=1_7001_7002__7003,"喪屍, 多人, 線上合作, 單人, 合作, 動作, 射擊, 第三人稱射擊, 玩家合作, 生存恐怖, 第一人稱射擊, 末日之後, 血腥, 槍械改造, 自訂角色, 第一人稱視角, 第三人稱視角, 恐怖, 暴力, 戰鬥",20,True,
2026-3-17,39,ARC Raiders,ARC Raiders,https://store.steampowered.com/app/1808500/ARC_Raiders?snr=1_7001_7002__7003,"撤離射擊, 多人, 玩家對戰, 玩家合作, 第三人稱射擊, 末日之後, 射擊, 線上合作, 生存, 科幻, 氛圍, 第三人稱視角, 工藝, 庫存管理, 動作, 開放世界, 戰鬥, 未來, 自訂角色, 擬真",20,True,
2026-3-17,40,色慾出口 Exit Lust,,https://store.steampowered.com/app/4327380/_Exit_Lust?snr=1_7001_7002__7003,,0,True,
2026-3-17,41,戰地風雲™ 6,戰地風雲™ 6,https://store.steampowered.com/app/2807960/_6?snr=1_7001_7002__7003,"多人, 第一人稱射擊, 動作, 軍事, 單人, 射擊, 戰爭, 現代, 戰鬥, 擬真, 巨作, 戰術, 大逃殺, 毀滅, 玩家對戰, 暴力, 人工智慧, 氛圍, 合作, 沙盒",20,True,
2026-3-17,42,Once Human,Once Human,https://store.steampowered.com/app/2139460/Once_Human?snr=1_7001_7002__7003,"免費遊玩, 生存, 多人, 開放世界生存工藝, 合作, 開放世界, 基地建設, 冒險, 末日之後, 大型多人, 恐怖, 第三人稱視角, 線上合作, 玩家對戰, 射擊, 單人, 角色扮演, 動作冒險, 模擬, MMORPG",20,True,
2026-3-17,43,光與影：33號遠征隊,光與影：33號遠征隊,https://store.steampowered.com/app/1903340/33?snr=1_7001_7002__7003,"回合制戰鬥, 劇情豐富, 奇幻, 好評原聲帶, 角色扮演, 單人, 日系角色扮演, 探索, 故事架構豐富, 冒險, 團隊角色扮演, 黑暗奇幻, 類魂, 動作角色扮演, 3D, 自訂角色, 末日之後, 記敘, 動作, 獨立",20,True,
2026-3-17,44,《暗黑破壞神® IV》,《暗黑破壞神® IV》,https://store.steampowered.com/app/2344520/_IV?snr=1_7001_7002__7003,"動作角色扮演, 砍殺, 打寶, 等角視角, 角色扮演, 線上合作, 迷宮探索, 單人, 合作, 多人, 惡魔, 黑暗, 玩家合作, 黑暗奇幻, 奇幻, 自訂角色, 劇情豐富, 血腥, 探索, 暴力",20,True,
2026-3-17,45,Ready or Not,Ready or Not,https://store.steampowered.com/app/1144200/Ready_or_Not?snr=1_7001_7002__7003,"戰術, 擬真, 第一人稱射擊, 射擊, 多人, 單人, 合作, 恐怖, 第一人稱視角, 動作, 暴力, 心理恐怖, 槍械改造, 戰鬥, 犯罪, 血腥, 現代, 氛圍, 合作戰役, 美國",20,True,
2026-3-17,46,Everwind,Everwind,https://store.steampowered.com/app/2253100/Everwind?snr=1_7001_7002__7003,"搶先體驗, 生存, 開放世界, 角色扮演, 沙盒, 合作, 像素風格, 冒險, 戰鬥, 程序生成, 線上合作, 建造, 多人, 探索, 毀滅, 玩家合作, 單人, 工藝, 3D, 飛行",20,True,
2026-3-17,47,Red Dead Redemption 2,Red Dead Redemption 2,https://store.steampowered.com/app/1174180/Red_Dead_Redemption_2?snr=1_7001_7002__7003,"開放世界, 劇情豐富, 西部, 多人, 冒險, 動作, 擬真, 單人, 射擊, 馬匹, 唯美, 氛圍, 成人, 第三人稱射擊, 好評原聲帶, 第三人稱視角, 血腥, 沙盒, 第一人稱視角, 第一人稱射擊",20,True,
2026-3-17,48,艾爾登法環 黑夜君臨,艾爾登法環 黑夜君臨,https://store.steampowered.com/app/2622380/?snr=1_7001_7002__7003,"類魂, 線上合作, 多人, 類 Rogue, 合作, 單人, 玩家合作, 第三人稱視角, 動作, 輕度 Rogue, 動作角色扮演, 開放世界, 角色扮演, 黑暗, 3D, 暴力, 生存, 故事架構豐富, 劇情豐富, 戀愛模擬",20,True,
2026-3-17,49,1根香腸走江湖,1根香腸走江湖,https://store.steampowered.com/app/4172690/1?snr=1_7001_7002__7003,"毀滅, 復古, 打寶, 沙盒, 砍殺, 搞笑, 放置, MMORPG, 角色扮演, 動作, 動作角色扮演, 探索, 冒險, 假 3D, 漫畫, 奇幻, 休閒, 放鬆, 歡樂, 大型多人",20,True,
2026-3-17,50,Forza Horizon 5,Forza Horizon 5,https://store.steampowered.com/app/1551360/Forza_Horizon_5?snr=1_7001_7002__7003,"競速, 開放世界, 駕駛, 多人, 汽機車模擬, 擬真, 模擬, 冒險, 街機, 探索, 第一人稱視角, 合作, 線上合作, 虛擬實境, 運動, 單人, 氛圍, 唯美, 玩家對戰, 動作",20,True,
2026-3-17,51,《永無寧日》,《永無寧日》,https://store.steampowered.com/app/1371980/?snr=1_7001_7002__7003,"搶先體驗, 動作角色扮演, 線上合作, 類魂, 砍殺, 戰鬥, 開放世界, 探索, 角色扮演, 等角視角, 電影感, 自訂角色, 色彩鮮艷, 控制器, 3D, 動作, 沉浸模擬, 黑暗奇幻, 風格化, 氛圍",20,True,
2026-3-17,52,Stardew Valley,Stardew Valley,https://store.steampowered.com/app/413150/Stardew_Valley?snr=1_7001_7002__7003,"農場模擬, 像素風格, 多人, 生活模擬, 角色扮演, 放鬆, 模擬, 農業, 工藝, 沙盒, 獨立, 建造, 休閒, 開放世界, 單人, 2D, 戀愛模擬, 可愛, 好評原聲帶, 釣魚",20,True,
2026-3-17,53,SILENT HILL f,SILENT HILL f,https://store.steampowered.com/app/2947440/SILENT_HILL_f?snr=1_7001_7002__7003,"心理恐怖, 恐怖, 女主人翁, 生存恐怖, 劇情豐富, 類魂, 動作, 心理, 冒險, 動作冒險, 氛圍, 探索, 電影感, 多結局, 血腥, 第三人稱視角, 單人, 暴力, 3D, 戰鬥",20,True,
2026-3-17,54,劍星,劍星,https://store.steampowered.com/app/3489700/?snr=1_7001_7002__7003,"女主人翁, 動作, 色情內容, 砍殺, 類魂, 單人, 第三人稱視角, 動作角色扮演, 末日之後, 冒險, 動作冒險, 戰鬥, 未來, 3D, 劇情豐富, 多結局, 反烏托邦, 快速反應事件, 風格化, 體驗",20,True,
2026-3-17,55,災難公關+,災難公關+,https://store.steampowered.com/app/2976890/?snr=1_7001_7002__7003,"多人, 派對遊戲, 休閒, 歡樂, 放鬆, 2D, 接龍, 玩家合作, 玩家對戰, 獨立, 線上合作, 自訂角色, 策略",13,True,
2026-3-17,56,Sekiro™: Shadows Die Twice - GOTY Edition,Sekiro™: Shadows Die Twice - GOTY Edition,https://store.steampowered.com/app/814380/Sekiro_Shadows_Die_Twice__GOTY_Edition?snr=1_7001_7002__7003,"類魂, 困難, 動作, 單人, 忍者, 潛行, 冒險, 第三人稱視角, 開放世界, 劇情豐富, 暴力, 氛圍, 暗殺, 黑暗奇幻, 砍殺, 角色扮演, 血腥, 好評原聲帶, 節奏, 黑暗",20,True,
2026-3-17,57,零 ～紅蝶～ REMAKE,零 ～紅蝶～ REMAKE,https://store.steampowered.com/app/3920610/__REMAKE?snr=1_7001_7002__7003,"動作, 冒險, 女主人翁, 恐怖, 生存恐怖, 靈異, 動作冒險, 角色扮演, 第三人稱視角, 3D, 故事架構豐富, 驚悚, 單人, 劇情豐富, 暴力, 血腥, 3D 平台, 信仰, 心理恐怖, 色情內容",20,True,
2026-3-17,58,麻雀一番街 × 約會大作戰Ⅴ,麻雀一番街 × 約會大作戰Ⅴ,https://store.steampowered.com/app/1954420/?snr=1_7001_7002__7003,"色情內容, 休閒, 麻將, 日本動畫, 驚悚, 卡牌遊戲, 可愛, 恐怖, 策略, 現代, 即時策略, 日系角色扮演, 卡牌對戰, 運動, 搞笑, 假 3D, 即時戰術, 棋盤遊戲, 類魂, 劇情",20,True,
2026-3-17,59,GrandChase,GrandChase,https://store.steampowered.com/app/985810/GrandChase?snr=1_7001_7002__7003,"動作, 免費遊玩, 玩家合作, 玩家對戰, 動作角色扮演, 線上合作, 休閒, 砍殺, 自訂角色, 2D 格鬥, 多人, 日本動畫, 劇情豐富, 控制器, 帶狀捲軸動作, 假 3D, 奇幻, 可愛, 大型多人, 3D 格鬥",20,True,
2026-3-17,60,超級高爾夫大亂鬥,超級高爾夫大亂鬥,https://store.steampowered.com/app/4069520/?snr=1_7001_7002__7003,"多人, 線上合作, 合作, 運動, 物理, 歡樂, 探索, 3D, 搞笑, 高爾夫球, 動作, 冒險, 色彩鮮艷, 可愛, 玩家對戰, 自訂角色, 第三人稱視角, 派對遊戲, 迷你高爾夫, 競速",20,True,
2026-3-17,61,Wizardry Variants Daphne,Wizardry Variants Daphne,https://store.steampowered.com/app/2379740/Wizardry_Variants_Daphne?snr=1_7001_7002__7003,"角色扮演, 迷宮探索, 團隊角色扮演, 3D, 探索, 黑暗, 類 Rogue, 復古, 第一人稱視角, 電腦角色扮演, 黑暗奇幻, 自訂角色, 單人, 80 年代, 擬真, 地底, 奇幻, 中世紀, 魔法, 玩家合作",20,True,
2026-3-17,62,DEAD OR ALIVE Xtreme Venus Vacation,DEAD OR ALIVE Xtreme Venus Vacation,https://store.steampowered.com/app/958260/DEAD_OR_ALIVE_Xtreme_Venus_Vacation?snr=1_7001_7002__7003,"色情內容, 成人, Hentai, 免費遊玩, 工作場所不宜, 女主人翁, 第一人稱視角, 3D, 日本動畫, 動作, 戀愛模擬, 可愛, 運動, 單人, 開放世界, 休閒, 角色扮演, 多人, 自訂角色, 模擬",20,True,
2026-3-17,63,FINAL FANTASY VII REMAKE INTERGRADE,FINAL FANTASY VII REMAKE INTERGRADE,https://store.steampowered.com/app/1462040/FINAL_FANTASY_VII_REMAKE_INTERGRADE?snr=1_7001_7002__7003,"角色扮演, 日系角色扮演, 動作角色扮演, 單人, 動作冒險, 團隊角色扮演, 華麗格鬥, 第三人稱視角, 動作, 控制器, 冒險, 奇幻, 3D, 魔法, 3D 平台, 劇情豐富, 電影感, 擬真, 劇情, 科幻",20,True,
2026-3-17,64,Limbus Company,Limbus Company,https://store.steampowered.com/app/1973530/Limbus_Company?snr=1_7001_7002__7003,"劇情豐富, 故事架構豐富, 免費遊玩, 回合制戰鬥, 回合制戰術, 視覺小說, 單人, 角色扮演, 策略, 好評原聲帶, 策略角色扮演, 回合制策略, 日本動畫, 玩家合作, 黑暗奇幻, 2D, 動作, 科幻, 輕度 Rogue, 色彩鮮艷",20,True,
2026-3-17,65,數碼寶貝物語 時空異客,數碼寶貝物語 時空異客,https://store.steampowered.com/app/1984270/?snr=1_7001_7002__7003,"角色扮演, 日系角色扮演, 生物收集, 團隊角色扮演, 日本動畫, 3D, 收集型平台, 可愛, 時光旅行, 奇幻, 回合制戰鬥, 感性, 像素風格, 架空歷史, 現代, 神話, 自訂角色, 單人, 劇情豐富, 團隊導向",20,True,
2026-3-17,66,Scritchy Scratchy,Scritchy Scratchy,https://store.steampowered.com/app/3948120/Scritchy_Scratchy?snr=1_7001_7002__7003,"賭博, 點擊遊戲, 放置, 街機, 資源管理, 輕度 Rogue, 放鬆, 模擬, 管理, 經濟, 極簡主義, 資本主義, 復古, 休閒, 老式, 類 Rogue, 像素風格, 獨立, 試驗性, 短片",20,True,
2026-3-17,67,真・三國無雙 起源,真・三國無雙 起源,https://store.steampowered.com/app/2384580/?snr=1_7001_7002__7003,"砍殺, 無雙, 華麗格鬥, 戰爭遊戲, 武術, 動作角色扮演, 角色扮演, 策略, 戀愛模擬, 歷史, 第三人稱視角, 3D, 劍術, 控制器, 動作, 多結局, 劇情豐富, 單人, 戰爭, 戰術",20,True,
2026-3-17,68,Age of Empires IV: Anniversary Edition,Age of Empires IV: Anniversary Edition,https://store.steampowered.com/app/1466860/Age_of_Empires_IV_Anniversary_Edition?snr=1_7001_7002__7003,"策略, 即時策略, 基地建設, 戰爭, 多人, 中世紀, 單人, 資源管理, 城市營造, 歷史, 動作即時策略, 玩家對戰, 玩家合作, 合作, 3D, 管理, 等角視角, 開放世界, 線上合作, 成人",20,True,
2026-3-17,69,《電馭叛客 2077：自由幻局》,《電馭叛客 2077：自由幻局》,https://store.steampowered.com/app/2138330/_2077?snr=1_7001_7002__7003,"角色扮演, 色情內容, 開放世界, 電馭叛客, 劇情豐富, 裸露, 單人, 暴力, 血腥, 第一人稱視角, 自訂角色, 氛圍, 第一人稱射擊, 選擇導向, 射擊, 動作, 動作角色扮演, 恐怖, 好評原聲帶, 潛行",20,True,
2026-3-17,70,Hearts of Iron IV,Hearts of Iron IV,https://store.steampowered.com/app/394360/Hearts_of_Iron_IV?snr=1_7001_7002__7003,"策略, 二戰, 大戰略, 戰爭, 歷史, 軍事, 架空歷史, 多人, 模擬, 戰術, 單人, 即時策略, 即時含暫停, 外交, 沙盒, 合作, 策略角色扮演, 開放世界, 競技, 動作",20,True,
2026-3-17,71,霍格華茲的傳承,霍格華茲的傳承,https://store.steampowered.com/app/990080/?snr=1_7001_7002__7003,"魔法, 開放世界, 奇幻, 單人, 冒險, 角色扮演, 自訂角色, 探索, 劇情豐富, 第三人稱視角, 動作冒險, 氛圍, 動作角色扮演, 動作, 戰鬥, 選擇導向, 解謎, 好評原聲帶, 黑暗, 闔家",20,True,
2026-3-17,72,F1® 25,F1® 25,https://store.steampowered.com/app/3059520/F1_25?snr=1_7001_7002__7003,"競速, 運動, 模擬, 多人, 虛擬實境, 駕駛, 汽機車模擬, 玩家對戰, 合作, 線上合作, 單人, 控制器, 擬真, 分割畫面, 競技, 街機",16,True,
2026-3-17,73,Dispatch 超英派遣中心,Dispatch 超英派遣中心,https://store.steampowered.com/app/2592160/Dispatch?snr=1_7001_7002__7003,"選擇導向, 劇情豐富, 色情內容, 裸露, 超級英雄, 單人, 愛情, 歡樂, 自選冒險體驗, 影集, 電影感, 搞笑, 策略, 動作, 點擊冒險, 漫畫, 獨立, 視覺小說, 冒險, 氛圍",20,True,
2026-3-17,74,Marvel's Spider-Man 2,Marvel's Spider-Man 2,https://store.steampowered.com/app/2651280/Marvels_SpiderMan_2?snr=1_7001_7002__7003,"動作, 超級英雄, 開放世界, 單人, 冒險, 動作冒險, 劇情豐富, 第三人稱視角, 漫畫, 潛行, 控制器, 政治性, 好評原聲帶, 氛圍, LGBTQ+, 探索, 多人, 戰鬥, 政治, 帶狀捲軸動作",20,True,
2026-3-17,75,夢之形,夢之形,https://store.steampowered.com/app/2444750/?snr=1_7001_7002__7003,"動作類 Rogue, 彈幕, 砍殺, 迷宮探索, 輕度 Rogue, 玩家合作, 多人線上戰術競技, 自訂角色, 3D, 俯視視角, 超現實, 色彩鮮艷, 風格化, 奇幻, 魔法, 動作, 戰鬥, 合作, 多人, 線上合作",20,True,
2026-3-17,76,Warframe,Warframe,https://store.steampowered.com/app/230410/Warframe?snr=1_7001_7002__7003,"免費遊玩, 刷寶射擊, 動作角色扮演, 第三人稱射擊, 動作, 角色扮演, 第三人稱視角, 大型多人, 線上合作, 自訂角色, 合作, 玩家合作, 科幻, 單人, 太空, 故事架構豐富, 射擊, 砍殺, 跑酷, 忍者",20,True,
2026-3-17,77,Cities: Skylines II - Creator Pack: City Stations,Cities: Skylines II - Creator Pack: City Stations,https://store.steampowered.com/app/3579770/Cities_Skylines_II__Creator_Pack_City_Stations?snr=1_7001_7002__7003,模擬,1,True,
2026-3-17,78,河狸浮生記 Timberborn,河狸浮生記 Timberborn,https://store.steampowered.com/app/1062090/_Timberborn?snr=1_7001_7002__7003,"城市營造, 殖民模擬, 立體像素, 沙盒, 自動化, 自然, 建造, 管理, 基地建設, 生存, 物理, 策略, 科學, 農場模擬, 3D, 模擬, 末日之後, 風格化, 關卡編輯, 搶先體驗",20,True,
2026-3-17,79,漫威爭鋒,漫威爭鋒,https://store.steampowered.com/app/2767030/?snr=1_7001_7002__7003,"免費遊玩, 多人, 英雄射擊, 第三人稱射擊, 超級英雄, 玩家對戰, 動作, 團隊導向, 競技, 射擊, 色情內容, 3D, 線上合作, 第三人稱視角, 策略, 合作, 科幻, 第一人稱射擊, Hentai, 心理恐怖",20,True,
2026-3-17,80,PRAGMATA,PRAGMATA,https://store.steampowered.com/app/3357650/PRAGMATA?snr=1_7001_7002__7003,"可愛, 動作, 科幻, 搞笑, 冒險, 第三人稱射擊, 未來, 動作冒險, 機器人, 第三人稱視角, 駭客, 單人, 3D, 劇情豐富, 擬真, 人工智慧, 玩家合作, 太空, 女主人翁, 心理恐怖",20,True,
2026-3-17,81,仁王３,仁王３,https://store.steampowered.com/app/3681010/?snr=1_7001_7002__7003,"動作, 動作角色扮演, 類魂, 角色扮演, 開放世界, 砍殺, 困難, 第三人稱視角, 黑暗奇幻, 奇幻, 忍者, 氛圍, 歷史, 自訂角色, 劇情豐富, 日系角色扮演, 單人, 多人, 女主人翁, 合作",20,True,
2026-3-17,82,Crusader Kings III,Crusader Kings III,https://store.steampowered.com/app/1158310/Crusader_Kings_III?snr=1_7001_7002__7003,"策略, 中世紀, 大戰略, 模擬, 角色扮演, 歷史, 管理, 自訂角色, 生活模擬, 沙盒, 選擇導向, 即時策略, 戰爭, 單人, 經濟, 政治性, 可製作模組, 多人, 4X, 即時含暫停",20,True,
2026-3-17,83,我獨自升級：ARISE OVERDRIVE,我獨自升級：ARISE OVERDRIVE,https://store.steampowered.com/app/2373990/ARISE_OVERDRIVE?snr=1_7001_7002__7003,"動作, 日本動畫, 動作角色扮演, 線上合作, 戰鬥, 砍殺, 劇情豐富, 單人, 角色扮演, 玩家合作, 控制器, 合作, 第三人稱視角, 多人, 卡通風格, 奇幻, 現代, 3D, 玩家對戰, 類魂",20,True,
2026-3-17,84,"Warhammer 40,000: Space Marine 2","Warhammer 40,000: Space Marine 2",https://store.steampowered.com/app/2183900/Warhammer_40000_Space_Marine_2?snr=1_7001_7002__7003,"戰鎚 40K, 動作, 合作, 第三人稱射擊, 多人, 玩家合作, 冒險, 動作冒險, 第三人稱視角, 科幻, 戰爭遊戲, 單人, 戰爭, 3D, 太空, 奇幻, 記敘, 未來, 電影感, 擬真",20,True,
2026-3-17,85,Raft,Raft,https://store.steampowered.com/app/648800/Raft?snr=1_7001_7002__7003,"生存, 多人, 開放世界生存工藝, 合作, 工藝, 開放世界, 建造, 基地建設, 線上合作, 冒險, 沙盒, 第一人稱視角, 單人, 水底, 模擬, 搶先體驗, 動作, 獨立, 策略, 大型多人",20,True,
2026-3-17,86,方舟: 生存飛升,方舟: 生存飛升,https://store.steampowered.com/app/2399830/?snr=1_7001_7002__7003,"搶先體驗, 生存, 開放世界, 多人, 恐龍, 基地建設, 建造, 工藝, 冒險, 沙盒, 動作, 自訂角色, 單人, 玩家合作, 玩家對戰, 大型多人, 庫存管理, 角色扮演, 奇幻, 科幻",20,True,
2026-3-17,87,我的小柯基,我的小柯基,https://store.steampowered.com/app/2102040/?snr=1_7001_7002__7003,"狗, 冒險, 感性, 劇情豐富, 可愛, 色彩鮮艷, 氛圍, 單人, 探索, 3D, 風格化, 自然, 搞笑, 放鬆, 闔家, 動作冒險, 線性, 3D 平台, 貓, 奇幻",20,True,
2026-3-17,88,永恆輪迴,永恆輪迴,https://store.steampowered.com/app/1049590/?snr=1_7001_7002__7003,"免費遊玩, 多人線上戰術競技, 日本動畫, 色情內容, 玩家對戰, 電競, 生存, 多人, 動作, 俯視視角, 戰鬥, 3D, 工藝, 策略, 戰術, 自訂角色, MMORPG, 獨立, 即時戰術, 點擊冒險",20,True,
2026-3-17,89,MLB 9局職棒 勁旅對決 26,MLB 9局職棒 勁旅對決 26,https://store.steampowered.com/app/2569510/MLB_9__26?snr=1_7001_7002__7003,"運動, 免費遊玩, 棒球, 控制器, 多人, 玩家對戰, 3D, 搶先體驗, 模擬, 第三人稱視角, 擬真, 現代, 競技, 闔家, 休閒, 電競, 日本動畫, 大型多人, 單人",19,True,
2026-3-17,90,The Sims™ 4,The Sims™ 4,https://store.steampowered.com/app/1222670/The_Sims_4?snr=1_7001_7002__7003,"生活模擬, 免費遊玩, 自訂角色, 建造, 模擬, 愛情, 單人, 沙盒, 戀愛模擬, 放鬆, 休閒, 擬真, 搞笑, 闔家, 可愛, 沉浸模擬, 奇幻, 冒險, 卡通風格, 裸露",20,True,
2026-3-17,91,蔚藍檔案,蔚藍檔案,https://store.steampowered.com/app/3557620/?snr=1_7001_7002__7003,"可愛, 搞笑, 日本動畫, 巨作, 角色扮演, 劇情豐富, 策略, 故事架構豐富, 劇情, 單人, 玩家合作, 色情內容, 戰術角色扮演, 電影感, 奇幻, 策略角色扮演, 戰鬥, 卡通風格, Hentai, 動畫和模型製作",20,True,
2026-3-17,92,勇氣默示錄 FLYING FAIRY HD Remaster,勇氣默示錄 FLYING FAIRY HD Remaster,https://store.steampowered.com/app/2833580/_FLYING_FAIRY_HD_Remaster?snr=1_7001_7002__7003,"角色扮演, 暴力, 日系角色扮演, 奇幻, 團隊角色扮演, 日本動畫, 單人, 回合制, 職業導向, 劇情豐富, 劇情, 感性, 中世紀, 假 3D, 俯視視角, 控制器, 回合制戰術, 小遊戲, 自訂角色, 好評原聲帶",20,True,
2026-3-17,93,Tangy TD,Tangy TD,https://store.steampowered.com/app/2245620/Tangy_TD?snr=1_7001_7002__7003,"塔防, 策略, 動作, 單人, 類 Rogue, 2D, 搞笑, 戰術, 卡通風格, 闔家, 休閒, 像素風格, 困難, 色彩鮮艷, 打寶, 生存, 工藝, 獨立, 中世紀, 可愛",20,True,
2026-3-17,94,《暗黑破壞神 II：獄火重生》煉獄版,《暗黑破壞神 II：獄火重生》煉獄版,https://store.steampowered.com/app/2536520/_II?snr=1_7001_7002__7003,"動作, 角色扮演, 動作角色扮演, 砍殺, 策略, 等角視角, 迷宮探索, 動作冒險, 黑暗奇幻, 黑暗, 打寶, 多人, 單人, 合作, 團隊角色扮演, 線上合作, 現代, 3D, 合作戰役, 毀滅",20,True,
2026-3-17,95,Street Fighter 6 - Year 3 Character Pass,Street Fighter 6 - Year 3 Character Pass,https://store.steampowered.com/app/3410460/Street_Fighter_6__Year_3_Character_Pass?snr=1_7001_7002__7003,"動作, 冒險",2,True,
2026-3-17,96,潛水員戴夫 DAVE THE DIVER,潛水員戴夫 DAVE THE DIVER,https://store.steampowered.com/app/1868140/_DAVE_THE_DIVER?snr=1_7001_7002__7003,"像素風格, 休閒, 管理, 冒險, 放鬆, 探索, 釣魚, 單人, 角色扮演, 水底, 模擬, 農場模擬, 劇情豐富, 輕度 Rogue, 2D, 工藝, 搞笑, 農業, 動作, 獨立",20,True,
2026-3-17,97,孤山獨影,孤山獨影,https://store.steampowered.com/app/1588550/?snr=1_7001_7002__7003,"風格化, 獨立, 探索, 冒險, 氛圍, 單人, 生存, 運動, 動作冒險, 低容錯, 困難, 開放世界, 步行模擬, 物理, 第三人稱視角, 跑酷, 電影感, 劇情豐富, 模擬, 女主人翁",20,True,
2026-3-17,98,歧路旅人 II,歧路旅人 II,https://store.steampowered.com/app/1971650/_II?snr=1_7001_7002__7003,"角色扮演, 回合制, 日系角色扮演, 假 3D, 團隊角色扮演, 像素風格, 劇情豐富, 開放世界, 回合制戰鬥, 選擇導向, 策略, 可愛, 日本動畫, 奇幻, 休閒, 魔法, 冒險, 氛圍, 單人, 好評原聲帶",20,True,
2026-3-17,99,Resident Evil 4,Resident Evil 4,https://store.steampowered.com/app/2050650/Resident_Evil_4?snr=1_7001_7002__7003,"恐怖, 動作, 生存恐怖, 第三人稱射擊, 單人, 喪屍, 劇情豐富, 生存, 重製, 黑暗, 電影感, 擬真, 血腥, 第三人稱視角, 虛擬實境, 資源管理, 冒險, 動作冒險, 暴力, 心理恐怖",20,True,
2026-3-17,100,Microsoft Flight Simulator 2024,Microsoft Flight Simulator 2024,https://store.steampowered.com/app/2537590/Microsoft_Flight_Simulator_2024?snr=1_7001_7002__7003,"模擬, 飛行, 擬真, 虛擬實境, 多人, 嗜好模擬, 單人, 氛圍, 探索, 沙盒, 闔家, 開放世界, 自然, 放鬆, 非線性, 沉浸模擬, 物理, 自訂角色, 色彩鮮艷, 心理恐怖",20,True,
